"country","lat","lon","aqi_category"
"India","16.0522252","79.7421271","Unhealthy"
"India","12.791810550000001","79.8283949950638","Unhealthy for Sensitive Groups"
"Argentina","-33.227206","-60.3298225","Unhealthy for Sensitive Groups"
"United States of America","34.1361187","-117.865339","Unhealthy for Sensitive Groups"
"Indonesia","-7.7674666000000006","110.29605014348246","Unhealthy"
"China","31.6190052","113.8203522","Unhealthy"
"China","32.2656451","111.6474338","Unhealthy"
"China","33.6680617","118.1910015","Unhealthy"
"Pakistan","32.4268459","74.5464404","Unhealthy"
"India","25.6154461","79.1828015","Unhealthy"
"Viet Nam","20.858864","106.6749591","Unhealthy"
"India","34.3993139","74.2827396","Unhealthy for Sensitive Groups"
"India","28.7299677","77.775499","Unhealthy"
"Viet Nam","10.6312134","107.3746446","Unhealthy"
"China","35.353598","106.9385735","Unhealthy"
"Iran (Islamic Republic of)","27.20245","60.68476","Unhealthy"
"India","23.9427426","74.8224091","Unhealthy"
"Indonesia","-6.5899148","110.6672987","Unhealthy for Sensitive Groups"
"India","29.3140427","76.3179488","Unhealthy"
"Democratic Republic of the Congo","-6.0500915","26.9160693","Unhealthy for Sensitive Groups"
"Kenya","0.2004978","35.1011501","Unhealthy for Sensitive Groups"
"India","10.078342","78.77896","Unhealthy for Sensitive Groups"
"Greece","40.5216297","21.2636522","Unhealthy for Sensitive Groups"
"India","13.21667","80.31667","Unhealthy for Sensitive Groups"
"India","22.0059254","81.2332055","Unhealthy"
"Indonesia","-6.9375405","108.8860305","Unhealthy"
"India","22.8571157","88.3971976","Unhealthy"
"India","30.4070991","75.9987402","Unhealthy"
"Tunisia","36.75","8.75","Unhealthy"
"Guinea","10.952242","-14.2760635","Unhealthy"
"Tajikistan","40.2355209","69.6988599","Unhealthy for Sensitive Groups"
"United States of America","32.8809603","-97.155012","Unhealthy for Sensitive Groups"
"Italy","45.1334796","10.0248716","Unhealthy for Sensitive Groups"
"Mexico","19.0897222","-98.2725","Unhealthy for Sensitive Groups"
"France","43.7846","7.18785","Unhealthy for Sensitive Groups"
"Pakistan","30.915948","66.4631051","Unhealthy for Sensitive Groups"
"Mexico","19.8383068","-98.030995","Unhealthy"
"Nicaragua","12.62397845","-87.12702919850685","Unhealthy for Sensitive Groups"
"Guatemala","14.5236132","-90.7618554","Unhealthy for Sensitive Groups"
"India","26.6628814","79.1745361","Unhealthy"
"Israel","32.9644737","35.3781433","Unhealthy for Sensitive Groups"
"India","24.5124313","75.7456093","Unhealthy"
"China","39.4446768","112.1167092","Unhealthy"
"Mexico","18.8815313","-98.8619742","Unhealthy"
"Peru","-12.0621065","-77.0365256","Unhealthy for Sensitive Groups"
"Democratic Republic of the Congo","-3.5241628","23.5995098","Unhealthy"
"China","24.7809847","108.901036","Unhealthy"
"India","21.4784896","83.4054565","Unhealthy"
"India","23.3648678","85.9784263","Unhealthy"
"China","35.9069626","120.0036467","Unhealthy for Sensitive Groups"
"China","36.2640866","120.0284928","Unhealthy for Sensitive Groups"
"Chile","-32.7506976","-70.7252018","Unhealthy"
"India","23.490328","77.2731328","Unhealthy"
"India","22.983483","72.5007203","Unhealthy"
"Turkmenistan","39.477026300000006","62.9115776115831","Unhealthy"
"Dominican Republic","18.9459583","-69.7951099","Unhealthy"
"India","23.462571","74.9236072","Unhealthy"
"India","20.2997045","75.6524885","Unhealthy for Sensitive Groups"
"India","21.9111503","73.3384024","Unhealthy"
"India","19.7601779","84.4317593","Unhealthy"
"Democratic Republic of the Congo","-5.3856439","26.9992427","Unhealthy for Sensitive Groups"
"Brazil","-21.8691643","-43.3180624","Unhealthy for Sensitive Groups"
"India","25.9391096","83.5716125","Unhealthy"
"El Salvador","13.722484","-89.1869905","Unhealthy for Sensitive Groups"
"Chile","-33.6855134","-71.2145796","Unhealthy"
"China","37.1763438","106.7701338","Unhealthy"
"Colombia","6.1576944","-75.6434368","Unhealthy for Sensitive Groups"
"Pakistan","33.9944889","72.9331737","Unhealthy"
"India","18.9895249","73.1221935","Unhealthy"
"India","23.8829647","85.835271","Unhealthy"
"India","20.570653","72.935265","Unhealthy for Sensitive Groups"
"Mexico","18.9705745","-96.7229408","Unhealthy"
"Indonesia","-6.8903801","109.3806311","Unhealthy for Sensitive Groups"
"Senegal","14.760535","-16.691803","Unhealthy"
"India","21.0914409","71.7621979","Unhealthy"
"Uzbekistan","39.4092386","67.2494167","Unhealthy for Sensitive Groups"
"India","16.4821","78.32471","Unhealthy for Sensitive Groups"
"China",NULL,NULL,"Unhealthy"
"South Africa","-25.3802778","28.2630556","Unhealthy"
"India","16.3638021","80.8427241","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","31.5565801","48.1880626","Unhealthy"
"Pakistan","34.1262144","72.4743164","Unhealthy"
"Indonesia","-7.3631369","112.67566204382938","Unhealthy for Sensitive Groups"
"China","27.5713952","109.9972341","Unhealthy for Sensitive Groups"
"China","32.9706393","117.1994832","Unhealthy"
"Mexico","19.159237","-98.4069843","Unhealthy"
"India","19.1127045","84.6887188","Unhealthy"
"India","22.6124961","77.762753","Unhealthy"
"India","19.8393394","75.8818806","Unhealthy for Sensitive Groups"
"Uzbekistan","41.387348","69.4644583","Unhealthy for Sensitive Groups"
"United States of America","33.9060971","-118.0107092","Unhealthy for Sensitive Groups"
"Pakistan","32.6056744","70.9113526","Unhealthy"
"China","27.9362786","116.3069893","Unhealthy"
"India","17.2276173","75.3841817","Unhealthy"
"Chile","-32.8336867","-70.5981609","Unhealthy"
"Uganda","0.3693191","32.9367405","Unhealthy for Sensitive Groups"
"India","28.7740963","79.4957143","Unhealthy"
"India","26.4839219","78.5369468","Unhealthy"
"Somalia","9.4952646","50.8127815","Unhealthy for Sensitive Groups"
"India","22.6493438","88.3685302","Unhealthy"
"India","24.992279","85.802463","Unhealthy"
"Mexico","19.2168703","-98.9082589","Unhealthy"
"India","25.301252","73.9273745","Unhealthy"
"India","15.995681","74.2673743","Unhealthy"
"India","22.0416303","75.0558863","Unhealthy"
"India","28.3573482","78.2678725","Unhealthy"
"Brazil","-27.4096219","-49.6014812","Unhealthy for Sensitive Groups"
"India","23.5789621","76.45976664291214","Unhealthy for Sensitive Groups"
"China","31.9525495","104.9347205","Unhealthy for Sensitive Groups"
"China","19.100961","109.873545","Unhealthy"
"China","26.606663","113.406074","Unhealthy"
"India","16.9437385","82.2350607","Unhealthy for Sensitive Groups"
"India","30.8380036","76.9395047","Unhealthy for Sensitive Groups"
"France","43.4380714","4.945595","Unhealthy for Sensitive Groups"
"United States of America","29.5293998","-95.2010447","Unhealthy for Sensitive Groups"
"India","23.2232877","72.6492267","Unhealthy"
"India","29.780632","77.2629435","Unhealthy"
"China","25.8332103","114.9287362","Unhealthy for Sensitive Groups"
"Pakistan","28.0066566","69.3151043","Unhealthy"
"India","19.9433575","79.1199701","Unhealthy"
"Mexico","20.4500005","-97.0845882","Unhealthy for Sensitive Groups"
"China","39.7325422","118.4409165","Unhealthy"
"Pakistan","33.527996","71.0575407","Unhealthy"
"India","28.5497856","79.3160569","Unhealthy"
"India","24.5684657","84.8016642","Unhealthy"
"India","24.8858","72.8589","Unhealthy"
"India","26.0281419","82.9239538","Unhealthy"
"China","29.2995226","113.139845","Unhealthy for Sensitive Groups"
"Pakistan","30.100492","67.9379629","Unhealthy for Sensitive Groups"
"Pakistan","25.2105634","64.6374914","Unhealthy"
"India","20.1289612","76.5899419","Unhealthy"
"China","28.973887","118.8540924","Unhealthy for Sensitive Groups"
"Poland","50.4002717","18.9026247","Unhealthy for Sensitive Groups"
"India","31.7197333","74.8004741","Unhealthy"
"Colombia","4.339237","-74.3637532","Unhealthy for Sensitive Groups"
"Bangladesh","24.4550778","90.5498526","Unhealthy"
"India","21.6688285","81.1006134","Unhealthy"
"India","21.5385705","71.5792958","Unhealthy"
"Indonesia","-6.7045979","108.4185871","Unhealthy"
"India","24.1522335","81.0335242","Unhealthy"
"Pakistan","33.9097697","72.488679","Unhealthy"
"India","25.3161108","85.2818251","Unhealthy"
"China","30.8942995","120.0851114","Unhealthy"
"Nigeria","5.8443234","6.873287365423218","Unhealthy"
"Philippines","7.782816","122.5868931","Unhealthy"
"Bangladesh","24.13047","89.06266","Unhealthy"
"Brazil","-23.2637798","-47.2998462","Unhealthy"
"India","30.8041704","75.4753645","Unhealthy"
"Pakistan","33.4317702","72.0196309","Unhealthy for Sensitive Groups"
"China","39.7722294","98.2885388","Unhealthy"
"Brazil","-19.954001","-44.3407921","Unhealthy"
"India","19.3446784","79.4811005","Unhealthy"
"India","19.6741307","77.3119839","Unhealthy for Sensitive Groups"
"India","16.7104257","81.1153816","Unhealthy for Sensitive Groups"
"China","28.1608671","115.7660799","Unhealthy for Sensitive Groups"
"China","32.4517661","114.0324574","Unhealthy for Sensitive Groups"
"Mexico","19.927222","-96.854167","Unhealthy for Sensitive Groups"
"India","31.9519585","75.6139939","Unhealthy for Sensitive Groups"
"India","29.3905295","79.460869","Unhealthy for Sensitive Groups"
"India","29.9186122","77.3053997","Unhealthy"
"India","22.3547468","82.7110855","Unhealthy"
"Poland","50.128624","19.11609220672","Unhealthy for Sensitive Groups"
"Poland","50.2621687","22.418892","Unhealthy for Sensitive Groups"
"China","27.6958345","111.6593577","Unhealthy for Sensitive Groups"
"Chile","-33.0018741","-71.2657315","Unhealthy"
"Dominican Republic","18.9086766","-70.2773458","Unhealthy for Sensitive Groups"
"India","21.4979645","70.1406499","Unhealthy"
"India","25.2042068","75.0933197","Unhealthy"
"Iraq","33.7464993","45.5522421","Unhealthy for Sensitive Groups"
"India","27.2984347","75.9517562","Unhealthy"
"Venezuela (Bolivarian Republic of)","10.2375144","-67.5890216","Unhealthy for Sensitive Groups"
"India","18.4150974","84.0446974","Unhealthy"
"India","16.6165393","81.8655966","Unhealthy for Sensitive Groups"
"Nigeria","6.019531","6.917181","Unhealthy"
"Guatemala","14.592799","-91.6939511","Unhealthy for Sensitive Groups"
"Mexico","19.2724849","-99.4599304","Unhealthy"
"India","22.6925104","70.3054102","Unhealthy"
"India","17.011147","81.77355","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","31.2780254","49.6020152","Unhealthy for Sensitive Groups"
"India","25.799292299999998","82.06327942881043","Unhealthy"
"India","21.0734728","84.3407337","Unhealthy"
"Brazil","-21.1776315","-47.8100983","Unhealthy for Sensitive Groups"
"India","25.8758962","86.5926702","Unhealthy"
"Pakistan","32.4756481","74.3529135","Unhealthy"
"India","21.0426301","82.6554465","Unhealthy"
"Brazil","-19.8599637","-44.6075313","Unhealthy for Sensitive Groups"
"India","19.6975467","84.8173606","Unhealthy"
"India","19.4902305","78.2301664","Unhealthy for Sensitive Groups"
"China","37.49753","105.6765","Unhealthy for Sensitive Groups"
"Philippines","14.8363954","120.7874997","Unhealthy for Sensitive Groups"
"India","22.8440999","82.1982942","Unhealthy"
"India","9.2655337","76.7871514","Unhealthy for Sensitive Groups"
"India","22.7742782","81.9601789","Unhealthy"
"United States of America","26.2017416","-97.7541602","Unhealthy for Sensitive Groups"
"India","26.0804138","75.5530214","Unhealthy"
"India","24.5347595","79.9247868","Unhealthy"
"Philippines","14.7043662","121.1268572","Unhealthy"
"Yemen","15.058353","43.28506","Unhealthy for Sensitive Groups"
"India","27.1961862","76.086545","Unhealthy"
"Thailand","14.4075172","100.4686288","Unhealthy for Sensitive Groups"
"India","22.24834","84.81044","Unhealthy"
"India","25.4138614","86.1348858","Unhealthy"
"Malaysia","2.2660985","102.3767641","Unhealthy for Sensitive Groups"
"India","24.6022709","80.6046311","Unhealthy"
"United States of America","34.1812089","-118.307201","Unhealthy for Sensitive Groups"
"Albania","41.610429","20.0130651","Unhealthy for Sensitive Groups"
"Mexico","19.1922895","-99.4645519","Unhealthy"
"Thailand","13.6891784","101.0708268","Unhealthy for Sensitive Groups"
"Thailand","14.6646588","100.4671088","Unhealthy for Sensitive Groups"
"Mexico","20.743333","-98.502222","Unhealthy"
"Pakistan","32.3427221","74.9020032","Unhealthy"
"China","27.3417508","103.7146923","Unhealthy"
"Pakistan","31.3397058","69.4476997","Unhealthy"
"China","47.7022112","123.2340695","Unhealthy"
"China","28.5562003","112.3497606","Unhealthy"
"China","32.2750989","119.1790898","Unhealthy"
"Tajikistan","38.3177385","69.046985","Unhealthy"
"El Salvador","13.7126863","-89.17374","Unhealthy"
"United States of America","42.0177718","-95.3553286","Unhealthy for Sensitive Groups"
"India","29.6934924","77.6779885","Unhealthy"
"India","21.5370786","84.7301184","Unhealthy"
"India","22.8491154","75.5409227","Unhealthy"
"Iran (Islamic Republic of)","32.38114","48.40581","Unhealthy for Sensitive Groups"
"India","24.4150218","76.5663056","Unhealthy"
"India","18.5512961","83.7216345","Unhealthy"
"China","26.2090278","119.5401427","Unhealthy"
"El Salvador","13.735588","-89.2005546","Unhealthy for Sensitive Groups"
"India","23.022235","75.2327047","Unhealthy"
"India","26.8916447","80.21506","Unhealthy"
"India","21.4885427","70.0765339","Unhealthy"
"India","32.157612","76.2541294","Unhealthy"
"India","23.2584857","77.401989","Unhealthy"
"India","19.812946","84.789743","Unhealthy"
"Iran (Islamic Republic of)","29.481271","50.649656","Unhealthy"
"Italy","45.611932","8.8518269","Unhealthy for Sensitive Groups"
"India","23.72029925","72.10815010911386","Unhealthy"
"China","25.6333657","105.4852137","Unhealthy for Sensitive Groups"
"Iran (Islamic Republic of)","30.81271","56.56399","Unhealthy"
"Kazakhstan","43.3381034","52.8556219","Unhealthy for Sensitive Groups"
"China","29.3419256","104.7761224","Unhealthy for Sensitive Groups"
"China","31.5843119","107.0808219","Unhealthy"
"India","23.7848358","72.6346407","Unhealthy"
"India","21.5020693","83.8788557","Unhealthy"
"China","30.5389289","114.0821056","Unhealthy"
"India","22.6761161","85.6288955","Unhealthy"
"Ethiopia","13.6221261","39.0014874","Unhealthy for Sensitive Groups"
"Pakistan","34.005989","71.9292683","Unhealthy"
"Mexico","19.1249264","-98.7664606","Unhealthy for Sensitive Groups"
"India","23.1160913","70.02909752907443","Unhealthy"
"Guatemala","14.5567814","-90.7337346","Unhealthy for Sensitive Groups"
"India","23.1184595","81.6992038","Unhealthy"
"Iran (Islamic Republic of)","29.106","58.357","Unhealthy"
"China","32.9176422","117.3825673","Unhealthy"
"India","26.5652355","78.7889864","Unhealthy"
"India","21.0247818","83.8119606","Unhealthy"
"Indonesia","-6.9838093","108.6487993","Unhealthy for Sensitive Groups"
"India","19.3593461","79.2960404","Unhealthy"
"Thailand","14.7242236","100.7922995","Unhealthy for Sensitive Groups"
"Republic of North Macedonia","41.3444984","21.5527115","Unhealthy for Sensitive Groups"
"Pakistan","29.1042715","70.3283163","Unhealthy"
"India","19.4517936","73.3265956","Unhealthy"
"Pakistan","31.4615746","74.0965989","Unhealthy"
"Saudi Arabia","17.1319384","42.5073273","Unhealthy"
"India","30.0083285","77.0699642","Unhealthy"
"United States of America","34.0990995","-118.1085554","Unhealthy for Sensitive Groups"
"Dominican Republic","19.4771755","-71.3407565","Unhealthy for Sensitive Groups"
"Philippines","18.4572501","122.1421667","Unhealthy"
"Pakistan","30.595373","71.969333","Unhealthy"
"India","23.3311044","75.0360846","Unhealthy"
"Thailand","8.1802907","99.8557206","Unhealthy for Sensitive Groups"
"Tajikistan","38.0954432","69.3321224","Unhealthy"
"Pakistan","26.5014456","67.9727823","Unhealthy for Sensitive Groups"
"India","26.4998975","83.7829787","Unhealthy"
"India","23.1880914","75.0846541","Unhealthy"
"India","26.273727","83.5098005","Unhealthy"
"United States of America","18.4594766","-66.2618846","Unhealthy for Sensitive Groups"
"India","26.2732021","82.4718804","Unhealthy"
"United States of America","34.1394513","-117.9772873","Unhealthy for Sensitive Groups"
"Mexico","20.0302829","-102.3790467","Unhealthy for Sensitive Groups"
"India","9.8630653","77.6989606","Unhealthy for Sensitive Groups"
"India","26.7789282","82.142694","Unhealthy"
"Iran (Islamic Republic of)",NULL,NULL,"Unhealthy"
"India","11.499684","78.6447079","Unhealthy for Sensitive Groups"
"India","20.633566","82.0635429","Unhealthy"
"India","26.7164127","88.4309916","Unhealthy for Sensitive Groups"
